, 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99, 100, 101, 102, 103, 104, 105, 106, 107, 108, 109, 110, 111, 112, 113, 114, 115, 116, 117, 118, 119, 120, 121, 122, 123, 124, 125, 126, 127, 128, 129, 130, 131, 132, 133, 134, 135, 136, 137, 138, 139, 140, 141, 142, 143, 144, 145, 146, 147, 148, 149, 150, 151, 152, 153, 154, 155, 156, 157, 158, 159, 160, 161, 162, 163, 164, 165, 166, 167, 168, 169, 170, 171, 172, 173, 174, 175, 176, 177, 178, 179, 180, 181, 182, 183, 184, 185, 186, 187, 188, 189, 190, 191, 192, 193, 194, 195, 196, 197, 198, 199, 200, 201, 202, 203, 204, 205, 206, 207, 208, 209, 210, 211, 212, 213, 214, 215, 216, 217, 218, 219, 220, 221, 222, 223, 224, 225, 226, 227, 228, 229, 230, 231, 232, 233, 234, 235, 236, 237, 238, 239, 240, 241, 242, 243, 244, 245, 246, 247, 248, 249, 250, 251, 252, 253, 254, 255, 256, 257, 258, 259, 260, 261, 262, 263, 264, 265, 266, 267, 268, 269, 270, 271, 272, 273, 274, 275, 276, 277, 278, 279, 280, 281, 282, 283
0 ( 2147483647 0 ),  ( 50 3 ),  ( 18 27 ),  ( 18 18 ),  ( 22 21 ),  ( 22 10 ),  ( 18 25 ),  ( 16 104 ),  ( 18 18 ),  ( 18 27 ),  ( 18 26 ),  ( 40 3 ),  ( 22 21 ),  ( 18 25 ),  ( 18 27 ),  ( 22 28 ),  ( 40 3 ),  ( 18 26 ),  ( 18 28 ),  ( 18 61 ),  ( 18 27 ),  ( 22 28 ),  ( 22 28 ),  ( 22 23 ),  ( 22 10 ),  ( 15 22 ),  ( 18 36 ),  ( 22 10 ),  ( 18 24 ),  ( 22 10 ),  ( 22 21 ),  ( 15 21 ),  ( 22 25 ),  ( 16 77 ),  ( 40 3 ),  ( 22 10 ),  ( 18 59 ),  ( 22 10 ),  ( 18 63 ),  ( 22 10 ),  ( 18 63 ),  ( 18 22 ),  ( 18 26 ),  ( 18 26 ),  ( 18 57 ),  ( 18 27 ),  ( 18 25 ),  ( 18 23 ),  ( 18 25 ),  ( 18 28 ),  ( 18 57 ),  ( 18 18 ),  ( 22 28 ),  ( 18 28 ),  ( 18 18 ),  ( 18 23 ),  ( 18 27 ),  ( 15 22 ),  ( 22 26 ),  ( 22 20 ),  ( 15 22 ),  ( 18 27 ),  ( 22 10 ),  ( 18 36 ),  ( 18 33 ),  ( 15 22 ),  ( 13 22 ),  ( 18 17 ),  ( 16 76 ),  ( 16 77 ),  ( 18 26 ),  ( 22 22 ),  ( 22 21 ),  ( 18 24 ),  ( 22 22 ),  ( 18 22 ),  ( 18 19 ),  ( 18 28 ),  ( 18 36 ),  ( 22 25 ),  ( 22 11 ),  ( 22 10 ),  ( 18 27 ),  ( 40 4 ),  ( 50 2 ),  ( 22 21 ),  ( 22 28 ),  ( 18 24 ),  ( 18 18 ),  ( 22 28 ),  ( 18 18 ),  ( 18 18 ),  ( 13 44 ),  ( 18 67 ),  ( 22 91 ),  ( 22 29 ),  ( 15 22 ),  ( 22 10 ),  ( 18 62 ),  ( 22 89 ),  ( 18 27 ),  ( 18 18 ),  ( 18 25 ),  ( 18 26 ),  ( 18 18 ),  ( 18 24 ),  ( 18 28 ),  ( 18 24 ),  ( 22 28 ),  ( 18 27 ),  ( 18 22 ),  ( 18 63 ),  ( 22 22 ),  ( 18 18 ),  ( 22 21 ),  ( 18 27 ),  ( 18 36 ),  ( 22 10 ),  ( 18 17 ),  ( 18 25 ),  ( 18 24 ),  ( 18 18 ),  ( 18 18 ),  ( 18 27 ),  ( 18 27 ),  ( 18 18 ),  ( 18 18 ),  ( 18 18 ),  ( 18 60 ),  ( 18 24 ),  ( 18 64 ),  ( 22 30 ),  ( 15 22 ),  ( 22 25 ),  ( 22 21 ),  ( 33 4 ),  ( 22 10 ),  ( 40 3 ),  ( 18 27 ),  ( 18 24 ),  ( 18 30 ),  ( 18 18 ),  ( 22 10 ),  ( 22 21 ),  ( 18 27 ),  ( 18 27 ),  ( 18 27 ),  ( 18 29 ),  ( 18 29 ),  ( 22 9 ),  ( 15 22 ),  ( 22 24 ),  ( 22 21 ),  ( 18 18 ),  ( 22 25 ),  ( 18 28 ),  ( 18 18 ),  ( 18 18 ),  ( 18 24 ),  ( 18 34 ),  ( 18 26 ),  ( 18 23 ),  ( 18 18 ),  ( 18 24 ),  ( 22 90 ),  ( 18 61 ),  ( 40 3 ),  ( 18 66 ),  ( 18 18 ),  ( 18 24 ),  ( 16 92 ),  ( 22 10 ),  ( 22 28 ),  ( 18 23 ),  ( 18 28 ),  ( 18 27 ),  ( 18 18 ),  ( 18 27 ),  ( 18 60 ),  ( 18 34 ),  ( 22 10 ),  ( 18 65 ),  ( 18 18 ),  ( 18 27 ),  ( 18 27 ),  ( 18 58 ),  ( 18 59 ),  ( 18 18 ),  ( 18 23 ),  ( 22 10 ),  ( 18 20 ),  ( 18 28 ),  ( 18 23 ),  ( 18 17 ),  ( 18 27 ),  ( 22 28 ),  ( 18 27 ),  ( 22 10 ),  ( 22 11 ),  ( 18 19 ),  ( 18 18 ),  ( 18 62 ),  ( 18 27 ),  ( 18 24 ),  ( 40 4 ),  ( 18 27 ),  ( 40 4 ),  ( 22 10 ),  ( 22 21 ),  ( 22 21 ),  ( 18 26 ),  ( 18 28 ),  ( 18 27 ),  ( 18 25 ),  ( 18 18 ),  ( 22 11 ),  ( 18 19 ),  ( 22 28 ),  ( 22 48 ),  ( 22 10 ),  ( 18 34 ),  ( 18 28 ),  ( 13 45 ),  ( 18 27 ),  ( 22 21 ),  ( 22 28 ),  ( 22 28 ),  ( 18 27 ),  ( 18 26 ),  ( 18 25 ),  ( 18 19 ),  ( 18 18 ),  ( 18 28 ),  ( 13 45 ),  ( 22 28 ),  ( 22 21 ),  ( 18 18 ),  ( 18 18 ),  ( 22 84 ),  ( 18 19 ),  ( 22 10 ),  ( 18 29 ),  ( 18 66 ),  ( 18 27 ),  ( 18 27 ),  ( 18 18 ),  ( 18 25 ),  ( 18 24 ),  ( 18 25 ),  ( 22 11 ),  ( 22 11 ),  ( 22 10 ),  ( 22 28 ),  ( 22 28 ),  ( 18 35 ),  ( 18 28 ),  ( 18 26 ),  ( 20 28 ),  ( 40 3 ),  ( 22 21 ),  ( 22 10 ),  ( 18 27 ),  ( 22 28 ),  ( 22 21 ),  ( 22 21 ),  ( 22 10 ),  ( 18 27 ),  ( 22 10 ),  ( 18 18 ),  ( 18 28 ),  ( 18 24 ),  ( 18 67 ),  ( 18 27 ),  ( 22 27 ),  ( 22 26 ),  ( 22 10 ),  ( 22 12 ),  ( 22 21 ),  ( 18 24 ),  ( 22 10 ),  ( 18 18 ),  ( 18 26 ),  ( 22 28 ),  ( 22 21 )
1 ( 50 3 ),  ( 2147483647 0 ),  ( 18 24 ),  ( 18 15 ),  ( 22 18 ),  ( 22 7 ),  ( 18 22 ),  ( 16 101 ),  ( 18 15 ),  ( 18 24 ),  ( 18 23 ),  ( 40 2 ),  ( 22 18 ),  ( 18 22 ),  ( 18 24 ),  ( 22 25 ),  ( 40 2 ),  ( 18 23 ),  ( 18 25 ),  ( 18 58 ),  ( 18 24 ),  ( 22 25 ),  ( 22 25 ),  ( 22 20 ),  ( 22 7 ),  ( 15 19 ),  ( 18 33 ),  ( 22 7 ),  ( 18 21 ),  ( 22 7 ),  ( 22 18 ),  ( 15 18 ),  ( 22 22 ),  ( 16 74 ),  ( 40 2 ),  ( 22 7 ),  ( 18 56 ),  ( 22 7 ),  ( 18 60 ),  ( 22 7 ),  ( 18 60 ),  ( 18 19 ),  ( 18 23 ),  ( 18 23 ),  ( 18 54 ),  ( 18 24 ),  ( 18 22 ),  ( 18 20 ),  ( 18 22 ),  ( 18 25 ),  ( 18 54 ),  ( 18 15 ),  ( 22 25 ),  ( 18 25 ),  ( 18 15 ),  ( 18 20 ),  ( 18 24 ),  ( 15 19 ),  ( 22 23 ),  ( 22 17 ),  ( 15 19 ),  ( 18 24 ),  ( 22 7 ),  ( 18 33 ),  ( 18 30 ),  ( 15 19 ),  ( 13 19 ),  ( 18 14 ),  ( 16 73 ),  ( 16 74 ),  ( 18 23 ),  ( 22 19 ),  ( 22 18 ),  ( 18 21 ),  ( 22 19 ),  ( 18 19 ),  ( 18 16 ),  ( 18 25 ),  ( 18 33 ),  ( 22 22 ),  ( 22 8 ),  ( 22 7 ),  ( 18 24 ),  ( 40 1 ),  ( 50 1 ),  ( 22 18 ),  ( 22 25 ),  ( 18 21 ),  ( 18 15 ),  ( 22 25 ),  ( 18 15 ),  ( 18 15 ),  ( 13 41 ),  ( 18 64 ),  ( 22 88 ),  ( 22 26 ),  ( 15 19 ),  ( 22 7 ),  ( 18 59 ),  ( 22 86 ),  ( 18 24 ),  ( 18 15 ),  ( 18 22 ),  ( 18 23 ),  ( 18 15 ),  ( 18 21 ),  ( 18 25 ),  ( 18 21 ),  ( 22 25 ),  ( 18 24 ),  ( 18 19 ),  ( 18 60 ),  ( 22 19 ),  ( 18 15 ),  ( 22 18 ),  ( 18 24 ),  ( 18 33 ),  ( 22 7 ),  ( 18 14 ),  ( 18 22 ),  ( 18 21 ),  ( 18 15 ),  ( 18 15 ),  ( 18 24 ),  ( 18 24 ),  ( 18 15 ),  ( 18 15 ),  ( 18 15 ),  ( 18 57 ),  ( 18 21 ),  ( 18 61 ),  ( 22 27 ),  ( 15 19 ),  ( 22 22 ),  ( 22 18 ),  ( 33 2 ),  ( 22 7 ),  ( 40 2 ),  ( 18 24 ),  ( 18 21 ),  ( 18 27 ),  ( 18 15 ),  ( 22 7 ),  ( 22 18 ),  ( 18 24 ),  ( 18 24 ),  ( 18 24 ),  ( 18 26 ),  ( 18 26 ),  ( 22 6 ),  ( 15 19 ),  ( 22 21 ),  ( 22 18 ),  ( 18 15 ),  ( 22 22 ),  ( 18 25 ),  ( 18 15 ),  ( 18 15 ),  ( 18 21 ),  ( 18 31 ),  ( 18 23 ),  ( 18 20 ),  ( 18 15 ),  ( 18 21 ),  ( 22 87 ),  ( 18 58 ),  ( 40 1 ),  ( 18 63 ),  ( 18 15 ),  ( 18 21 ),  ( 16 89 ),  ( 22 7 ),  ( 22 25 ),  ( 18 20 ),  ( 18 25 ),  ( 18 24 ),  ( 18 15 ),  ( 18 24 ),  ( 18 57 ),  ( 18 31 ),  ( 22 7 ),  ( 18 62 ),  ( 18 15 ),  ( 18 24 ),  ( 18 24 ),  ( 18 55 ),  ( 18 56 ),  ( 18 15 ),  ( 18 20 ),  ( 22 7 ),  ( 18 17 ),  ( 18 25 ),  ( 18 20 ),  ( 18 14 ),  ( 18 24 ),  ( 22 25 ),  ( 18 24 ),  ( 22 7 ),  ( 22 8 ),  ( 18 16 ),  ( 18 15 ),  ( 18 59 ),  ( 18 24 ),  ( 18 21 ),  ( 40 2 ),  ( 18 24 ),  ( 40 2 ),  ( 22 7 ),  ( 22 18 ),  ( 22 18 ),  ( 18 23 ),  ( 18 25 ),  ( 18 24 ),  ( 18 22 ),  ( 18 15 ),  ( 22 8 ),  ( 18 16 ),  ( 22 25 ),  ( 22 45 ),  ( 22 7 ),  ( 18 31 ),  ( 18 25 ),  ( 13 42 ),  ( 18 24 ),  ( 22 18 ),  ( 22 25 ),  ( 22 25 ),  ( 18 24 ),  ( 18 23 ),  ( 18 22 ),  ( 18 16 ),  ( 18 15 ),  ( 18 25 ),  ( 13 42 ),  ( 22 25 ),  ( 22 18 ),  ( 18 15 ),  ( 18 15 ),  ( 22 81 ),  ( 18 16 ),  ( 22 7 ),  ( 18 26 ),  ( 18 63 ),  ( 18 24 ),  ( 18 24 ),  ( 18 15 ),  ( 18 22 ),  ( 18 21 ),  ( 18 22 ),  ( 22 8 ),  ( 22 8 ),  ( 22 7 ),  ( 22 25 ),  ( 22 25 ),  ( 18 32 ),  ( 18 25 ),  ( 18 23 ),  ( 20 25 ),  ( 40 2 ),  ( 22 18 ),  ( 22 7 ),  ( 18 24 ),  ( 22 25 ),  ( 22 18 ),  ( 22 18 ),  ( 22 7 ),  ( 18 24 ),  ( 22 7 ),  ( 18 15 ),  ( 18 25 ),  ( 18 21 ),  ( 18 64 ),  ( 18 24 ),  ( 22 24 ),  ( 22 23 ),  ( 22 7 ),  ( 22 9 ),  ( 22 18 ),  ( 18 21 ),  ( 22 7 ),  ( 18 15 ),  ( 18 23 ),  ( 22 25 ),  ( 22 18 )
2 ( 18 28 ),  ( 18 27 ),  ( 2147483647 0 ),  ( 25 15 ),  ( 18 33 ),  ( 18 21 ),  ( 28 10 ),  ( 13 111 ),  ( 20 23 ),  ( 22 13 ),  ( 22 12 ),  ( 18 27 ),  ( 18 33 ),  ( 28 8 ),  ( 40 1 ),  ( 18 39 ),  ( 18 26 ),  ( 22 9 ),  ( 20 32 ),  ( 25 43 ),  ( 22 10 ),  ( 18 39 ),  ( 18 39 ),  ( 18 34 ),  ( 18 22 ),  ( 15 25 ),  ( 20 40 ),  ( 18 22 ),  ( 28 8 ),  ( 18 21 ),  ( 18 33 ),  ( 15 25 ),  ( 18 36 ),  ( 14 83 ),  ( 18 27 ),  ( 18 22 ),  ( 25 43 ),  ( 18 22 ),  ( 25 45 ),  ( 18 22 ),  ( 25 49 ),  ( 25 18 ),  ( 28 9 ),  ( 28 9 ),  ( 22 39 ),  ( 40 1 ),  ( 28 8 ),  ( 25 19 ),  ( 28 8 ),  ( 22 11 ),  ( 25 39 ),  ( 20 23 ),  ( 18 39 ),  ( 40 2 ),  ( 20 23 ),  ( 28 8 ),  ( 22 10 ),  ( 15 26 ),  ( 18 37 ),  ( 18 33 ),  ( 15 26 ),  ( 25 9 ),  ( 18 22 ),  ( 20 40 ),  ( 20 37 ),  ( 15 26 ),  ( 13 34 ),  ( 20 22 ),  ( 16 80 ),  ( 13 83 ),  ( 22 13 ),  ( 18 33 ),  ( 18 33 ),  ( 28 7 ),  ( 18 33 ),  ( 25 18 ),  ( 20 23 ),  ( 22 14 ),  ( 20 40 ),  ( 18 37 ),  ( 18 22 ),  ( 18 22 ),  ( 40 2 ),  ( 18 26 ),  ( 18 26 ),  ( 18 33 ),  ( 18 39 ),  ( 28 7 ),  ( 20 22 ),  ( 18 40 ),  ( 20 22 ),  ( 25 14 ),  ( 13 56 ),  ( 25 53 ),  ( 15 103 ),  ( 18 41 ),  ( 15 26 ),  ( 18 22 ),  ( 25 54 ),  ( 18 101 ),  ( 22 10 ),  ( 25 14 ),  ( 28 9 ),  ( 28 8 ),  ( 25 14 ),  ( 28 7 ),  ( 20 32 ),  ( 28 7 ),  ( 18 39 ),  ( 22 10 ),  ( 25 19 ),  ( 25 53 ),  ( 18 33 ),  ( 20 22 ),  ( 18 33 ),  ( 40 2 ),  ( 20 40 ),  ( 18 22 ),  ( 25 14 ),  ( 28 8 ),  ( 28 7 ),  ( 20 22 ),  ( 20 23 ),  ( 20 31 ),  ( 22 10 ),  ( 25 14 ),  ( 20 14 ),  ( 20 21 ),  ( 25 42 ),  ( 28 7 ),  ( 25 48 ),  ( 18 40 ),  ( 15 26 ),  ( 18 36 ),  ( 18 32 ),  ( 18 27 ),  ( 18 22 ),  ( 18 27 ),  ( 40 2 ),  ( 28 7 ),  ( 22 16 ),  ( 20 22 ),  ( 18 22 ),  ( 18 33 ),  ( 40 1 ),  ( 40 2 ),  ( 28 2 ),  ( 40 2 ),  ( 33 2 ),  ( 18 22 ),  ( 15 26 ),  ( 18 37 ),  ( 18 33 ),  ( 20 23 ),  ( 18 37 ),  ( 20 32 ),  ( 25 13 ),  ( 20 22 ),  ( 28 7 ),  ( 20 38 ),  ( 28 9 ),  ( 25 19 ),  ( 20 23 ),  ( 28 7 ),  ( 18 102 ),  ( 25 43 ),  ( 18 27 ),  ( 25 48 ),  ( 25 14 ),  ( 28 7 ),  ( 14 99 ),  ( 18 22 ),  ( 18 39 ),  ( 28 8 ),  ( 20 32 ),  ( 40 2 ),  ( 20 22 ),  ( 40 2 ),  ( 25 44 ),  ( 20 38 ),  ( 18 22 ),  ( 25 57 ),  ( 25 15 ),  ( 40 2 ),  ( 40 2 ),  ( 25 40 ),  ( 25 41 ),  ( 20 22 ),  ( 25 19 ),  ( 18 22 ),  ( 20 23 ),  ( 20 32 ),  ( 25 19 ),  ( 25 14 ),  ( 22 10 ),  ( 18 40 ),  ( 22 10 ),  ( 18 22 ),  ( 18 22 ),  ( 20 23 ),  ( 20 23 ),  ( 25 44 ),  ( 50 1 ),  ( 28 7 ),  ( 18 27 ),  ( 22 10 ),  ( 18 27 ),  ( 18 22 ),  ( 18 33 ),  ( 18 32 ),  ( 25 10 ),  ( 40 3 ),  ( 22 10 ),  ( 28 8 ),  ( 20 23 ),  ( 18 22 ),  ( 20 23 ),  ( 18 39 ),  ( 18 59 ),  ( 18 22 ),  ( 20 38 ),  ( 40 2 ),  ( 13 57 ),  ( 22 13 ),  ( 18 33 ),  ( 18 39 ),  ( 18 39 ),  ( 22 10 ),  ( 40 1 ),  ( 28 8 ),  ( 20 23 ),  ( 25 14 ),  ( 20 32 ),  ( 13 57 ),  ( 18 39 ),  ( 18 33 ),  ( 20 23 ),  ( 20 23 ),  ( 18 96 ),  ( 20 22 ),  ( 18 22 ),  ( 22 15 ),  ( 25 48 ),  ( 22 10 ),  ( 40 2 ),  ( 25 14 ),  ( 28 6 ),  ( 28 7 ),  ( 28 8 ),  ( 18 22 ),  ( 18 22 ),  ( 18 22 ),  ( 18 39 ),  ( 18 38 ),  ( 20 39 ),  ( 40 1 ),  ( 28 9 ),  ( 18 39 ),  ( 18 27 ),  ( 18 33 ),  ( 18 22 ),  ( 20 31 ),  ( 18 39 ),  ( 18 33 ),  ( 18 33 ),  ( 18 22 ),  ( 22 10 ),  ( 18 22 ),  ( 25 14 ),  ( 20 32 ),  ( 28 7 ),  ( 25 49 ),  ( 22 11 ),  ( 18 39 ),  ( 18 37 ),  ( 18 22 ),  ( 18 23 ),  ( 18 34 ),  ( 28 8 ),  ( 18 22 ),  ( 25 14 ),  ( 28 9 ),  ( 18 39 ),  ( 18 33 )
3 ( 18 15 ),  ( 18 14 ),  ( 25 15 ),  ( 2147483647 0 ),  ( 18 20 ),  ( 18 8 ),  ( 25 9 ),  ( 16 109 ),  ( 20 24 ),  ( 22 14 ),  ( 22 13 ),  ( 18 14 ),  ( 18 20 ),  ( 25 9 ),  ( 25 14 ),  ( 18 26 ),  ( 18 13 ),  ( 22 10 ),  ( 20 33 ),  ( 25 45 ),  ( 22 11 ),  ( 18 26 ),  ( 18 26 ),  ( 18 21 ),  ( 18 9 ),  ( 15 26 ),  ( 20 41 ),  ( 18 9 ),  ( 25 8 ),  ( 18 8 ),  ( 18 20 ),  ( 15 26 ),  ( 18 23 ),  ( 16 82 ),  ( 18 14 ),  ( 18 9 ),  ( 25 43 ),  ( 18 9 ),  ( 25 47 ),  ( 18 9 ),  ( 25 49 ),  ( 33 7 ),  ( 25 10 ),  ( 25 10 ),  ( 22 41 ),  ( 25 14 ),  ( 25 9 ),  ( 33 8 ),  ( 25 9 ),  ( 22 12 ),  ( 25 41 ),  ( 20 24 ),  ( 18 26 ),  ( 25 13 ),  ( 20 24 ),  ( 25 7 ),  ( 22 11 ),  ( 15 27 ),  ( 18 24 ),  ( 18 20 ),  ( 15 27 ),  ( 25 11 ),  ( 18 9 ),  ( 20 41 ),  ( 20 38 ),  ( 15 27 ),  ( 13 21 ),  ( 20 23 ),  ( 16 81 ),  ( 16 82 ),  ( 22 14 ),  ( 18 20 ),  ( 18 20 ),  ( 25 8 ),  ( 18 20 ),  ( 28 6 ),  ( 20 24 ),  ( 22 15 ),  ( 20 41 ),  ( 18 24 ),  ( 18 9 ),  ( 18 9 ),  ( 25 15 ),  ( 18 13 ),  ( 18 13 ),  ( 18 20 ),  ( 18 26 ),  ( 25 8 ),  ( 20 23 ),  ( 18 27 ),  ( 20 23 ),  ( 50 2 ),  ( 13 43 ),  ( 25 55 ),  ( 18 90 ),  ( 18 28 ),  ( 15 27 ),  ( 18 9 ),  ( 25 56 ),  ( 18 88 ),  ( 22 11 ),  ( 50 2 ),  ( 25 9 ),  ( 25 10 ),  ( 50 2 ),  ( 25 8 ),  ( 20 33 ),  ( 25 8 ),  ( 18 26 ),  ( 22 11 ),  ( 50 6 ),  ( 25 55 ),  ( 18 20 ),  ( 20 23 ),  ( 18 20 ),  ( 25 14 ),  ( 20 41 ),  ( 18 9 ),  ( 50 1 ),  ( 25 9 ),  ( 25 8 ),  ( 20 23 ),  ( 20 24 ),  ( 20 32 ),  ( 22 11 ),  ( 50 2 ),  ( 20 2 ),  ( 20 22 ),  ( 25 44 ),  ( 25 8 ),  ( 25 48 ),  ( 18 27 ),  ( 15 27 ),  ( 18 23 ),  ( 18 19 ),  ( 18 14 ),  ( 18 9 ),  ( 18 14 ),  ( 25 15 ),  ( 25 8 ),  ( 22 17 ),  ( 20 23 ),  ( 18 9 ),  ( 18 20 ),  ( 25 15 ),  ( 25 14 ),  ( 25 15 ),  ( 25 14 ),  ( 25 14 ),  ( 18 9 ),  ( 15 27 ),  ( 18 24 ),  ( 18 20 ),  ( 20 24 ),  ( 18 24 ),  ( 20 33 ),  ( 50 2 ),  ( 20 23 ),  ( 25 8 ),  ( 20 39 ),  ( 25 10 ),  ( 33 8 ),  ( 20 24 ),  ( 25 8 ),  ( 18 89 ),  ( 25 45 ),  ( 18 14 ),  ( 25 50 ),  ( 50 2 ),  ( 25 8 ),  ( 16 97 ),  ( 18 9 ),  ( 18 26 ),  ( 25 7 ),  ( 20 33 ),  ( 25 13 ),  ( 20 23 ),  ( 25 13 ),  ( 25 44 ),  ( 20 39 ),  ( 18 9 ),  ( 25 59 ),  ( 50 1 ),  ( 25 14 ),  ( 25 14 ),  ( 25 42 ),  ( 25 43 ),  ( 20 23 ),  ( 50 7 ),  ( 18 9 ),  ( 20 24 ),  ( 20 33 ),  ( 33 8 ),  ( 50 1 ),  ( 22 11 ),  ( 18 27 ),  ( 22 11 ),  ( 18 9 ),  ( 18 9 ),  ( 20 24 ),  ( 20 24 ),  ( 25 46 ),  ( 25 15 ),  ( 25 8 ),  ( 18 14 ),  ( 22 11 ),  ( 18 14 ),  ( 18 9 ),  ( 18 20 ),  ( 18 19 ),  ( 25 10 ),  ( 25 12 ),  ( 22 11 ),  ( 25 9 ),  ( 20 24 ),  ( 18 9 ),  ( 20 24 ),  ( 18 26 ),  ( 18 46 ),  ( 18 9 ),  ( 20 39 ),  ( 25 13 ),  ( 13 44 ),  ( 22 14 ),  ( 18 20 ),  ( 18 26 ),  ( 18 26 ),  ( 22 11 ),  ( 25 14 ),  ( 25 9 ),  ( 20 24 ),  ( 50 2 ),  ( 20 33 ),  ( 13 44 ),  ( 18 26 ),  ( 18 20 ),  ( 20 24 ),  ( 20 24 ),  ( 18 83 ),  ( 20 23 ),  ( 18 9 ),  ( 22 16 ),  ( 25 50 ),  ( 22 11 ),  ( 25 15 ),  ( 50 2 ),  ( 25 9 ),  ( 25 8 ),  ( 25 9 ),  ( 18 9 ),  ( 18 9 ),  ( 18 9 ),  ( 18 26 ),  ( 18 25 ),  ( 20 40 ),  ( 25 14 ),  ( 25 10 ),  ( 18 26 ),  ( 18 14 ),  ( 18 20 ),  ( 18 9 ),  ( 20 32 ),  ( 18 26 ),  ( 18 20 ),  ( 18 20 ),  ( 18 9 ),  ( 22 11 ),  ( 18 9 ),  ( 50 2 ),  ( 20 33 ),  ( 25 8 ),  ( 25 51 ),  ( 22 12 ),  ( 18 26 ),  ( 18 24 ),  ( 18 9 ),  ( 18 10 ),  ( 18 21 ),  ( 25 8 ),  ( 18 9 ),  ( 50 2 ),  ( 25 10 ),  ( 18 26 ),  ( 18 20 )
